"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2023","211.22","211.31","215.77","210.32","961.13K","-1.31%"
"09/11/2023","214.03","209.44","215.14","208.17","1.48M","3.60%"
"09/08/2023","206.60","207.30","208.15","204.06","993.18K","-0.15%"
"09/07/2023","206.92","200.00","209.32","200.00","1.18M","0.25%"
"09/06/2023","206.40","205.00","208.50","203.79","871.85K","0.24%"
"09/05/2023","205.91","203.57","207.11","199.90","917.29K","0.71%"
"09/01/2023","204.45","203.41","207.42","202.39","784.60K","0.19%"
"08/31/2023","204.06","202.00","206.22","201.70","1.16M","0.89%"
"08/30/2023","202.26","198.78","202.84","197.30","924.49K","1.69%"
"08/29/2023","198.90","191.16","199.81","189.69","1.09M","3.92%"
"08/28/2023","191.40","191.61","193.96","189.83","730.83K","0.20%"
"08/25/2023","191.02","184.11","191.60","183.78","1.02M","3.80%"
"08/24/2023","184.02","193.34","193.34","183.69","1.22M","-4.00%"
"08/23/2023","191.69","190.00","194.63","189.53","1.28M","0.87%"
"08/22/2023","190.04","184.72","191.08","184.03","1.05M","3.20%"
"08/21/2023","184.15","187.02","187.49","182.59","1.60M","-1.15%"
"08/18/2023","186.30","181.81","187.68","179.59","963.47K","0.52%"
"08/17/2023","185.34","186.97","187.00","181.85","1.33M","-0.87%"
"08/16/2023","186.97","191.34","194.76","186.84","1.27M","-3.19%"
"08/15/2023","193.13","197.31","199.39","192.06","1.47M","-3.37%"
"08/14/2023","199.87","195.20","202.78","194.74","1.22M","1.12%"
"08/11/2023","197.66","195.66","200.27","195.13","1.01M","0.10%"
"08/10/2023","197.47","194.20","202.64","193.38","1.67M","2.67%"
"08/09/2023","192.34","196.00","197.00","191.28","1.46M","-1.93%"
"08/08/2023","196.13","189.02","197.91","188.26","1.91M","1.35%"
"08/07/2023","193.52","197.52","198.00","188.76","2.43M","-2.68%"
"08/04/2023","198.84","210.91","211.65","197.11","5.22M","17.21%"
"08/03/2023","169.65","168.15","170.77","166.99","2.42M","-0.03%"
"08/02/2023","169.70","176.71","176.71","168.01","1.94M","-6.58%"
"08/01/2023","181.65","178.63","183.86","175.69","1.12M","-0.16%"
"07/31/2023","181.94","174.89","183.50","174.76","1.56M","4.44%"
"07/28/2023","174.21","173.49","175.54","169.09","1.78M","2.14%"
"07/27/2023","170.56","181.22","181.65","169.83","1.48M","-3.45%"
"07/26/2023","176.65","175.00","179.01","172.29","1.18M","-0.72%"
"07/25/2023","177.93","173.44","180.49","173.44","1.22M","2.80%"
"07/24/2023","173.09","176.74","177.37","171.53","1.54M","-0.76%"
"07/21/2023","174.42","176.98","178.94","173.22","4.16M","-0.69%"
"07/20/2023","175.64","185.94","186.01","174.23","2.48M","-6.86%"
"07/19/2023","188.58","189.41","195.99","186.69","2.06M","0.60%"
"07/18/2023","187.45","180.85","188.81","180.28","1.40M","3.89%"
"07/17/2023","180.43","179.76","184.52","174.22","1.60M","0.82%"
"07/14/2023","178.97","178.57","191.49","178.49","3.02M","0.57%"
"07/13/2023","177.96","176.99","180.14","173.91","1.39M","1.49%"
"07/12/2023","175.34","175.58","176.41","171.29","1.64M","0.47%"
"07/11/2023","174.52","174.82","176.32","170.47","958.28K","0.59%"
"07/10/2023","173.49","168.13","173.88","165.63","1.17M","2.38%"
"07/07/2023","169.45","165.57","173.43","165.57","1.15M","2.18%"
"07/06/2023","165.84","168.19","168.45","162.59","1.30M","-4.01%"
"07/05/2023","172.76","166.71","173.61","164.98","1.66M","3.08%"
"07/03/2023","167.59","168.17","170.78","165.43","587.14K","-0.13%"
"06/30/2023","167.81","163.85","168.71","163.43","1.38M","3.82%"
"06/29/2023","161.64","165.37","165.95","160.51","1.30M","-3.15%"
"06/28/2023","166.89","161.55","169.43","160.20","1.92M","3.09%"
"06/27/2023","161.88","160.00","163.38","156.44","1.41M","2.11%"
"06/26/2023","158.54","161.94","165.67","158.43","1.69M","-2.38%"
"06/23/2023","162.41","165.96","166.74","161.90","2.04M","-4.41%"
"06/22/2023","169.91","167.30","170.61","164.91","1.03M","0.91%"
"06/21/2023","168.38","175.12","176.39","168.00","1.64M","-4.24%"
"06/20/2023","175.83","176.51","179.46","174.71","1.23M","-1.11%"
"06/16/2023","177.80","183.12","183.12","175.70","2.68M","-2.41%"
"06/15/2023","182.19","178.90","183.90","177.30","1.48M","0.53%"
"06/14/2023","181.23","181.31","183.59","178.29","1.51M","-0.25%"
"06/13/2023","181.68","181.19","182.84","176.66","2.43M","3.32%"
"06/12/2023","175.84","172.91","176.39","171.63","1.94M","2.24%"
"06/09/2023","171.99","170.99","174.07","168.85","2.40M","0.94%"
"06/08/2023","170.39","170.16","171.62","163.46","2.66M","-0.55%"
"06/07/2023","171.34","185.03","186.04","170.98","3.09M","-6.88%"
"06/06/2023","184.00","184.43","192.45","182.61","2.18M","0.40%"
"06/05/2023","183.27","183.72","183.72","178.60","1.39M","-0.34%"
"06/02/2023","183.90","181.36","186.82","179.34","2.25M","3.75%"
"06/01/2023","177.26","174.17","181.46","171.01","2.48M","-1.95%"
"05/31/2023","180.79","166.99","182.81","166.99","5.66M","7.07%"
"05/30/2023","168.85","166.60","169.63","164.74","1.42M","1.63%"
"05/26/2023","166.15","160.00","170.00","159.55","2.10M","4.58%"
"05/25/2023","158.88","162.60","165.71","158.58","1.87M","-1.10%"
"05/24/2023","160.64","156.99","162.38","156.05","1.62M","0.77%"
"05/23/2023","159.41","157.49","163.55","157.13","2.27M","0.65%"
"05/22/2023","158.38","146.22","161.18","145.21","3.09M","7.75%"
"05/19/2023","146.99","147.33","147.67","144.59","1.71M","-0.74%"
"05/18/2023","148.08","143.95","148.93","143.88","1.80M","2.80%"
"05/17/2023","144.04","139.54","144.75","137.13","1.73M","3.46%"
"05/16/2023","139.22","144.16","144.35","138.80","1.90M","-4.22%"
"05/15/2023","145.36","135.02","146.04","134.88","2.86M","7.66%"
"05/12/2023","135.02","135.40","135.94","132.32","1.56M","-0.49%"
"05/11/2023","135.68","137.00","137.22","135.05","1.63M","-1.27%"
"05/10/2023","137.42","134.93","138.63","133.74","2.63M","3.21%"
"05/09/2023","133.15","128.95","134.40","128.02","2.84M","2.42%"
"05/08/2023","130.01","135.73","139.34","129.54","4.92M","-4.21%"
"05/05/2023","135.73","134.50","138.45","130.07","7.39M","-9.54%"
"05/04/2023","150.05","146.99","151.51","145.88","3.39M","3.38%"
"05/03/2023","145.14","147.16","148.44","144.72","1.82M","-1.37%"
"05/02/2023","147.16","150.47","150.60","146.35","1.08M","-1.60%"
"05/01/2023","149.55","146.12","150.62","142.29","1.60M","1.28%"
"04/28/2023","147.66","150.40","150.51","146.00","1.98M","-3.97%"
"04/27/2023","153.77","154.24","156.43","152.03","1.47M","1.34%"
"04/26/2023","151.74","145.63","152.99","145.41","1.85M","6.07%"
"04/25/2023","143.06","152.69","153.10","142.86","2.21M","-7.59%"
"04/24/2023","154.81","157.85","158.46","154.19","933.75K","-2.36%"
"04/21/2023","158.55","158.25","159.11","155.16","1.14M","0.83%"
"04/20/2023","157.25","159.70","162.24","156.81","1.46M","-3.39%"
"04/19/2023","162.77","159.70","164.40","159.63","1.40M","0.28%"
"04/18/2023","162.32","169.00","170.20","161.45","1.32M","-2.46%"
"04/17/2023","166.42","166.44","167.74","161.44","1.25M","0.54%"
"04/14/2023","165.53","165.76","167.86","159.65","1.30M","-1.52%"
"04/13/2023","168.09","160.19","168.57","159.09","1.57M","6.02%"
"04/12/2023","158.55","167.75","168.21","158.32","2.07M","-2.66%"
"04/11/2023","162.88","156.71","164.94","156.71","2.01M","2.49%"
"04/10/2023","158.92","155.61","159.25","147.96","1.84M","0.24%"
"04/06/2023","158.54","155.46","158.72","148.68","1.58M","0.99%"
"04/05/2023","156.99","165.37","165.56","156.59","1.54M","-5.71%"
"04/04/2023","166.49","164.64","169.50","164.22","1.13M","1.57%"
"04/03/2023","163.92","169.32","170.67","161.79","1.35M","-4.24%"
"03/31/2023","171.17","161.76","171.84","160.46","1.65M","6.59%"
"03/30/2023","160.59","161.52","162.12","158.90","966.43K","1.07%"
"03/29/2023","158.89","157.76","158.98","155.65","1.11M","2.34%"
"03/28/2023","155.26","155.01","156.74","153.66","992.18K","0.17%"
"03/27/2023","154.99","153.43","156.26","152.09","1.45M","1.49%"
"03/24/2023","152.72","152.99","153.10","146.42","1.44M","-0.37%"
"03/23/2023","153.29","152.50","155.84","149.91","1.48M","2.86%"
"03/22/2023","149.03","154.01","157.58","148.86","1.33M","-3.42%"
"03/21/2023","154.30","149.40","155.62","148.37","2.21M","3.63%"
"03/20/2023","148.90","157.04","157.45","148.47","2.45M","-5.91%"
"03/17/2023","158.25","157.04","158.86","153.04","3.33M","0.57%"
"03/16/2023","157.35","157.79","161.49","152.28","2.60M","-0.41%"
"03/15/2023","158.00","157.07","159.58","155.54","2.29M","-1.24%"
"03/14/2023","159.98","155.00","160.18","148.55","2.67M","1.05%"
"03/13/2023","158.32","154.20","162.33","149.57","2.18M","1.63%"
"03/10/2023","155.78","169.42","169.69","155.34","2.39M","-8.36%"
"03/09/2023","169.99","176.92","180.15","169.32","1.53M","-4.45%"
"03/08/2023","177.90","176.63","178.64","174.40","960.96K","0.80%"
"03/07/2023","176.48","176.83","182.72","175.32","2.10M","0.19%"
"03/06/2023","176.15","178.40","181.89","175.70","1.50M","-0.78%"
"03/03/2023","177.53","166.60","178.11","166.21","1.70M","6.87%"
"03/02/2023","166.11","162.43","167.00","159.66","1.52M","2.42%"
"03/01/2023","162.19","165.06","169.12","162.14","1.66M","-1.30%"
"02/28/2023","164.33","164.47","166.56","162.46","9.81M","-0.18%"
"02/27/2023","164.62","164.59","168.21","162.16","1.56M","1.27%"
"02/24/2023","162.55","164.29","166.31","160.11","2.09M","-4.74%"
"02/23/2023","170.63","170.72","172.83","167.74","1.75M","0.67%"
"02/22/2023","169.49","166.03","171.81","166.03","1.81M","2.63%"
"02/21/2023","165.15","164.42","167.43","163.62","1.98M","-2.02%"
"02/17/2023","168.56","174.39","174.39","167.14","2.27M","-3.49%"
"02/16/2023","174.66","178.43","182.79","174.32","2.55M","-6.78%"
"02/15/2023","187.36","181.00","188.57","179.23","1.78M","3.02%"
"02/14/2023","181.87","172.34","183.80","172.18","1.82M","3.59%"
"02/13/2023","175.56","172.79","177.85","170.13","1.60M","1.93%"
"02/10/2023","172.23","169.63","176.60","169.60","2.54M","0.63%"
"02/09/2023","171.15","179.00","180.70","170.41","2.15M","-2.56%"
"02/08/2023","175.65","179.57","181.36","174.68","1.62M","-3.04%"
