"Date","Price","Open","High","Low","Vol.","Change %"
"06/14/2024","525.31","530.25","534.45","521.88","14.85M","14.51%"
"06/13/2024","458.74","457.87","462.39","453.50","8.56M","-0.25%"
"06/12/2024","459.87","470.00","471.12","459.16","3.65M","-0.61%"
"06/11/2024","462.69","456.91","462.74","455.50","2.72M","0.60%"
"06/10/2024","459.94","453.84","462.23","451.51","3.21M","-1.18%"
"06/07/2024","465.43","458.13","468.93","458.13","2.68M","1.59%"
"06/06/2024","458.13","457.70","467.85","456.87","3.23M","0.51%"
"06/05/2024","455.80","449.19","458.60","448.37","3.30M","1.66%"
"06/04/2024","448.37","442.82","450.12","441.59","3.18M","2.13%"
"06/03/2024","439.02","447.58","449.84","436.58","3.97M","-1.29%"
"05/31/2024","444.76","447.72","448.23","433.97","7.49M","-0.25%"
"05/30/2024","445.87","464.90","466.82","444.84","5.61M","-6.64%"
"05/29/2024","477.60","472.78","482.79","472.60","2.21M","-0.17%"
"05/28/2024","478.43","473.01","478.67","469.60","2.58M","0.63%"
"05/24/2024","475.43","481.25","485.38","473.90","3.09M","-1.63%"
"05/23/2024","483.31","488.38","491.68","478.69","2.22M","-0.13%"
"05/22/2024","483.93","483.97","485.67","479.14","1.88M","0.43%"
"05/21/2024","481.85","481.19","487.50","477.12","1.92M","-0.59%"
"05/20/2024","484.69","483.00","485.37","478.32","1.88M","0.26%"
"05/17/2024","483.43","483.32","485.88","481.52","2.26M","0.11%"
"05/16/2024","482.88","484.70","486.23","481.39","2.56M","-0.51%"
"05/15/2024","485.35","480.76","489.61","476.61","3.49M","1.97%"
"05/14/2024","475.95","480.41","481.80","466.48","4.29M","-1.48%"
"05/13/2024","483.11","486.24","490.16","481.71","2.46M","0.17%"
"05/10/2024","482.29","483.50","489.48","480.30","2.74M","-0.07%"
"05/09/2024","482.65","489.41","490.44","481.65","2.30M","-1.12%"
"05/08/2024","488.10","489.97","495.81","486.92","2.17M","-0.85%"
"05/07/2024","492.27","492.51","496.76","489.14","2.52M","-0.27%"
"05/06/2024","493.59","490.10","495.44","488.00","2.10M","1.52%"
"05/03/2024","486.18","482.27","487.49","477.57","2.83M","2.02%"
"05/02/2024","476.57","474.30","477.15","468.30","2.52M","1.53%"
"05/01/2024","469.39","461.12","477.76","460.36","2.49M","1.42%"
"04/30/2024","462.83","472.00","475.42","462.46","3.22M","-2.16%"
"04/29/2024","473.07","478.04","481.68","471.07","2.95M","-0.94%"
"04/26/2024","477.56","472.31","482.79","471.68","2.46M","0.87%"
"04/25/2024","473.44","468.41","474.50","465.78","2.25M","-0.77%"
"04/24/2024","477.12","472.94","478.57","471.73","2.34M","0.89%"
"04/23/2024","472.90","469.72","474.81","467.83","2.21M","1.29%"
"04/22/2024","466.89","470.21","471.50","462.28","2.60M","0.40%"
"04/19/2024","465.02","476.54","476.58","463.09","3.28M","-1.72%"
"04/18/2024","473.18","476.76","477.61","471.83","2.39M","-0.27%"
"04/17/2024","474.45","477.31","481.02","472.68","2.03M","-0.37%"
"04/16/2024","476.22","470.00","478.98","468.49","2.66M","1.30%"
"04/15/2024","470.10","477.02","478.52","468.35","3.35M","-0.84%"
"04/12/2024","474.09","477.95","478.78","468.60","5.62M","-2.10%"
"04/11/2024","484.28","487.36","488.67","479.74","2.98M","-0.60%"
"04/10/2024","487.22","489.39","491.77","480.28","2.49M","-1.08%"
"04/09/2024","492.55","486.00","493.31","483.31","2.55M","1.71%"
"04/08/2024","484.28","484.78","486.98","477.23","3.44M","-0.17%"
"04/05/2024","485.12","488.84","490.09","481.28","4.97M","-0.41%"
"04/04/2024","487.11","503.56","504.11","486.70","3.40M","-1.99%"
"04/03/2024","497.01","497.36","498.86","494.71","2.60M","-0.44%"
"04/02/2024","499.21","494.40","500.75","491.34","3.08M","-0.57%"
"04/01/2024","502.09","504.99","506.92","499.31","2.06M","-0.50%"
"03/28/2024","504.60","508.12","509.00","500.26","3.90M","0.04%"
"03/27/2024","504.40","515.47","516.86","499.70","4.23M","-0.63%"
"03/26/2024","507.60","508.06","512.79","503.59","2.81M","0.07%"
"03/25/2024","507.23","496.79","510.63","496.69","4.28M","1.54%"
"03/22/2024","499.52","509.07","511.59","496.67","5.41M","-2.29%"
"03/21/2024","511.25","517.60","519.72","506.20","5.21M","-1.52%"
"03/20/2024","519.14","523.29","523.87","512.50","4.24M","-0.39%"
"03/19/2024","521.19","509.89","522.68","508.99","7.08M","1.43%"
