"Date","Price","Open","High","Low","Vol.","Change %"
"10/24/2023","111.43","107.82","112.45","107.76","3.35M","3.75%"
"10/23/2023","107.40","105.73","108.21","104.57","2.06M","0.88%"
"10/20/2023","106.46","105.94","108.30","105.37","3.39M","-1.30%"
"10/19/2023","107.86","111.80","112.91","107.45","5.81M","-5.97%"
"10/18/2023","114.71","117.22","117.47","114.18","4.15M","-4.22%"
"10/17/2023","119.76","121.38","122.56","119.01","4.20M","-4.12%"
"10/16/2023","124.91","123.69","125.10","121.67","3.07M","-0.22%"
"10/13/2023","125.18","126.93","127.92","124.58","2.46M","-2.29%"
"10/12/2023","128.12","133.62","134.04","127.15","2.45M","-4.47%"
"10/11/2023","134.12","135.45","135.85","133.01","1.85M","-0.39%"
"10/10/2023","134.64","133.61","135.69","133.36","1.51M","0.79%"
"10/09/2023","133.58","132.01","133.72","132.00","880.12K","-0.88%"
"10/06/2023","134.76","129.37","135.29","129.37","1.69M","3.58%"
"10/05/2023","130.10","128.00","130.14","127.50","1.28M","1.79%"
"10/04/2023","127.81","127.88","128.31","126.74","1.31M","-1.05%"
"10/03/2023","129.17","131.00","131.19","128.80","1.97M","-2.92%"
"10/02/2023","133.05","133.32","134.23","131.30","1.76M","-0.97%"
"09/29/2023","134.35","135.86","136.53","134.12","1.74M","1.43%"
"09/28/2023","132.45","131.39","132.85","130.99","1.07M","0.70%"
"09/27/2023","131.53","131.13","131.74","130.05","1.22M","0.40%"
"09/26/2023","131.01","132.06","132.60","130.77","1.06M","-0.79%"
"09/25/2023","132.05","130.01","132.35","129.86","849.54K","-0.23%"
"09/22/2023","132.35","132.21","132.89","131.48","1.51M","3.40%"
"09/21/2023","128.00","127.23","129.13","126.77","1.98M","-2.42%"
"09/20/2023","131.18","132.39","132.76","131.17","1.30M","-1.01%"
"09/19/2023","132.52","132.72","134.28","132.26","898.44K","-1.11%"
"09/18/2023","134.01","134.19","134.94","132.60","1.24M","-1.20%"
"09/15/2023","135.64","136.13","136.84","135.50","1.01M","-1.02%"
"09/14/2023","137.04","139.32","139.32","136.95","771.11K","-0.31%"
"09/13/2023","137.47","137.65","137.87","136.45","1.62M","-0.42%"
"09/12/2023","138.05","138.64","140.93","137.89","1.81M","-0.07%"
"09/11/2023","138.14","139.21","140.24","137.71","1.04M","1.82%"
"09/08/2023","135.67","136.22","137.58","135.54","1.12M","-1.02%"
"09/07/2023","137.07","137.55","137.72","135.46","2.59M","-3.38%"
"09/06/2023","141.86","142.15","144.63","141.50","1.06M","-0.52%"
