"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2023","104.79","106.75","107.99","103.88","1.56M","-3.57%"
"07/19/2023","108.67","110.00","110.80","107.08","1.37M","-0.56%"
"07/18/2023","109.28","111.07","111.28","108.67","1.58M","-1.61%"
"07/17/2023","111.07","109.35","111.72","109.35","1.29M","1.95%"
"07/14/2023","108.95","108.68","110.57","107.84","1.68M","0.73%"
"07/13/2023","108.16","104.47","108.59","104.47","1.81M","4.36%"
"07/12/2023","103.64","106.93","107.00","102.23","1.23M","-1.22%"
"07/11/2023","104.92","104.76","105.44","103.38","960.44K","0.42%"
"07/10/2023","104.48","103.59","106.07","103.54","1.58M","0.07%"
"07/07/2023","104.41","103.76","106.00","103.60","717.73K","0.02%"
"07/06/2023","104.39","104.35","105.13","103.08","1.57M","-1.77%"
"07/05/2023","106.27","104.54","107.30","103.78","1.45M","0.69%"
"07/03/2023","105.54","105.64","105.95","104.59","476.76K","-0.52%"
"06/30/2023","106.09","106.19","107.60","105.95","1.11M","0.80%"
"06/29/2023","105.25","105.00","105.55","103.90","940.68K","0.86%"
"06/28/2023","104.35","102.23","104.58","101.86","1.44M","1.92%"
"06/27/2023","102.38","100.36","103.17","100.02","1.06M","2.78%"
"06/26/2023","99.61","100.66","101.97","99.39","838.84K","-1.36%"
"06/23/2023","100.98","102.32","102.68","100.86","1.99M","-3.33%"
"06/22/2023","104.46","103.53","104.87","102.86","841.96K","0.02%"
"06/21/2023","104.44","107.92","108.22","103.63","1.05M","-3.04%"
"06/20/2023","107.71","106.44","108.75","105.42","1.78M","-0.29%"
"06/16/2023","108.02","110.75","110.99","107.38","2.89M","-2.23%"
"06/15/2023","110.48","102.72","112.03","102.72","4.41M","6.07%"
"06/14/2023","104.16","101.67","104.21","101.35","1.49M","2.52%"
"06/13/2023","101.60","101.69","103.21","100.89","1.33M","-0.08%"
"06/12/2023","101.68","99.00","102.04","99.00","1.48M","2.82%"
"06/09/2023","98.89","99.54","100.25","97.97","1.29M","0.04%"
"06/08/2023","98.85","97.87","100.39","97.66","1.13M","0.46%"
"06/07/2023","98.40","103.58","103.83","97.37","2.13M","-4.95%"
"06/06/2023","103.52","101.31","104.24","101.31","1.15M","1.63%"
"06/05/2023","101.86","101.91","102.78","100.91","1.14M","-0.99%"
"06/02/2023","102.88","104.56","104.94","102.75","1.44M","-0.12%"
"06/01/2023","103.00","98.15","103.94","97.17","1.66M","3.74%"
"05/31/2023","99.29","98.60","99.84","97.59","1.94M","0.14%"
"05/30/2023","99.15","101.27","102.07","98.29","1.72M","-0.43%"
"05/26/2023","99.58","95.70","101.78","95.70","2.78M","4.05%"
"05/25/2023","95.70","104.53","107.66","94.73","6.54M","-1.02%"
"05/24/2023","96.69","95.50","97.47","94.80","2.04M","0.18%"
"05/23/2023","96.52","97.33","99.86","96.49","1.65M","-1.63%"
"05/22/2023","98.12","96.23","98.46","95.50","1.36M","1.96%"
"05/19/2023","96.23","97.00","97.86","95.15","1.25M","-0.50%"
"05/18/2023","96.71","93.00","96.87","93.00","1.67M","3.37%"
"05/17/2023","93.56","89.36","93.91","89.32","2.07M","5.75%"
"05/16/2023","88.47","88.01","88.86","87.31","1.18M","-0.32%"
"05/15/2023","88.75","85.08","88.85","84.52","1.30M","4.61%"
"05/12/2023","84.84","85.36","85.52","83.45","844.41K","-0.90%"
"05/11/2023","85.61","85.79","86.00","84.70","514.82K","-0.21%"
"05/10/2023","85.79","85.83","87.36","85.39","725.88K","1.07%"
"05/09/2023","84.88","85.23","86.17","84.34","943.19K","-1.07%"
"05/08/2023","85.80","85.38","86.33","84.75","746.15K","0.65%"
"05/05/2023","85.25","83.62","85.76","83.62","1.19M","3.30%"
