"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2022","162.80","161.52","163.64","159.42","4.88M","1.30%"
"09/27/2022","160.71","162.23","163.43","159.30","4.26M","0.16%"
"09/26/2022","160.46","161.65","163.20","160.00","4.61M","-0.51%"
"09/23/2022","161.29","161.22","161.85","158.30","6.94M","-0.82%"
"09/22/2022","162.62","162.59","164.56","161.22","5.70M","-0.42%"
"09/21/2022","163.30","166.53","170.25","163.19","6.64M","-1.66%"
"09/20/2022","166.06","165.41","166.90","164.90","5.22M","-0.11%"
"09/19/2022","166.25","163.58","166.63","163.52","4.93M","0.60%"
"09/16/2022","165.26","162.99","165.93","161.55","13.42M","1.59%"
"09/15/2022","162.67","164.22","165.68","161.72","6.11M","-1.57%"
"09/14/2022","165.26","164.23","166.33","163.06","4.79M","1.60%"
"09/13/2022","162.65","166.08","167.34","162.00","7.93M","-4.65%"
"09/12/2022","170.58","171.25","171.52","169.21","5.22M","-0.09%"
"09/09/2022","170.74","169.43","171.92","169.35","5.20M","1.38%"
"09/08/2022","168.41","165.24","168.54","163.87","5.47M","1.56%"
"09/07/2022","165.82","163.67","167.45","163.48","5.33M","1.67%"
"09/06/2022","163.10","163.11","165.79","161.84","5.06M","0.06%"
"09/02/2022","163.00","168.00","168.78","162.38","4.47M","-1.90%"
"09/01/2022","166.16","163.35","166.47","162.19","5.59M","0.58%"
"08/31/2022","165.21","166.87","167.59","164.02","6.49M","-0.92%"
"08/30/2022","166.74","168.22","168.85","164.76","5.34M","-0.71%"
"08/29/2022","167.94","169.94","170.51","167.76","4.63M","-0.91%"
"08/26/2022","169.49","177.50","177.93","169.43","6.58M","-4.41%"
"08/25/2022","177.31","173.65","177.51","173.25","4.35M","2.97%"
"08/24/2022","172.19","171.41","172.59","170.75","3.04M","-0.19%"
"08/23/2022","172.52","170.34","173.89","170.28","3.66M","0.63%"
"08/22/2022","171.44","175.47","175.47","171.11","4.92M","-2.84%"
"08/19/2022","176.45","176.96","177.48","175.12","4.57M","-1.13%"
"08/18/2022","178.46","176.81","180.33","175.80","4.39M","0.99%"
"08/17/2022","176.71","180.61","180.95","174.88","6.87M","-3.63%"
"08/16/2022","183.36","184.80","185.00","182.40","4.54M","-1.10%"
"08/15/2022","185.40","184.88","185.65","182.96","2.86M","0.01%"
"08/12/2022","185.38","183.18","185.98","183.04","4.16M","1.82%"
"08/11/2022","182.06","183.43","185.67","181.66","3.86M","-0.58%"
"08/10/2022","183.12","181.45","183.45","179.39","4.28M","3.04%"
"08/09/2022","177.71","179.94","180.20","176.10","5.31M","-2.78%"
"08/08/2022","182.80","182.50","184.46","181.13","3.55M","-0.81%"
"08/05/2022","184.30","182.03","184.67","181.58","3.69M","-0.33%"
"08/04/2022","184.91","183.77","185.99","183.22","4.53M","0.78%"
"08/03/2022","183.47","178.01","184.13","177.86","6.20M","3.53%"
"08/02/2022","177.22","177.50","179.93","176.45","4.44M","-0.88%"
"08/01/2022","178.80","177.94","179.11","176.75","4.87M","-0.05%"
"07/29/2022","178.89","174.43","179.27","174.06","6.62M","1.79%"
"07/28/2022","175.75","171.92","175.83","169.59","6.47M","2.45%"
"07/27/2022","171.54","166.78","171.99","165.57","11.62M","6.65%"
"07/26/2022","160.84","164.18","164.18","160.60","6.08M","-1.45%"
"07/25/2022","163.20","163.80","163.86","161.27","4.20M","-0.43%"
"07/22/2022","163.90","167.71","167.71","162.87","5.27M","-1.59%"
"07/21/2022","166.54","165.98","166.82","163.68","5.47M","0.73%"
"07/20/2022","165.33","163.89","167.12","162.54","5.89M","0.42%"
"07/19/2022","164.64","161.36","165.68","160.65","5.39M","3.11%"
"07/18/2022","159.67","161.72","162.65","159.02","4.09M","-0.54%"
"07/15/2022","160.54","159.20","160.71","157.64","7.47M","1.70%"
"07/14/2022","157.85","154.13","158.34","152.96","4.76M","2.31%"
"07/13/2022","154.29","151.96","155.21","151.67","3.76M","-0.11%"
"07/12/2022","154.46","155.97","156.46","153.70","4.09M","0.59%"
"07/11/2022","153.56","154.12","155.02","152.62","4.06M","-1.27%"
"07/08/2022","155.53","152.74","155.85","152.15","3.47M","0.54%"
"07/07/2022","154.69","153.16","155.40","153.16","5.17M","2.57%"
"07/06/2022","150.81","150.00","152.04","148.37","5.24M","1.15%"
"07/05/2022","149.10","145.73","149.69","144.46","8.49M","0.38%"
"07/01/2022","148.54","150.35","152.28","147.02","8.74M","-3.33%"
"06/30/2022","153.65","152.49","155.07","150.88","6.81M","0.57%"
"06/29/2022","152.78","152.44","153.29","150.94","4.35M","-0.90%"
"06/28/2022","154.16","156.74","158.99","154.08","4.69M","-0.94%"
"06/27/2022","155.62","156.99","157.62","155.13","5.76M","-0.21%"
"06/24/2022","155.95","153.01","156.13","152.49","6.43M","3.18%"
"06/23/2022","151.14","152.83","153.21","149.25","4.32M","-0.96%"
"06/22/2022","152.60","151.96","153.94","151.16","4.24M","-0.56%"
"06/21/2022","153.46","151.82","154.58","151.73","6.28M","2.17%"
"06/17/2022","150.20","151.84","153.21","149.10","11.26M","-0.77%"
"06/16/2022","151.37","151.52","152.56","150.20","6.84M","-2.92%"
"06/15/2022","155.92","155.72","157.91","153.32","5.44M","1.19%"
"06/14/2022","154.08","155.15","155.94","153.04","4.77M","0.36%"
"06/13/2022","153.53","154.90","156.93","153.14","7.77M","-2.69%"
"06/10/2022","157.78","159.16","160.43","157.68","6.51M","-2.35%"
"06/09/2022","161.58","165.01","166.73","161.46","5.35M","-2.29%"
"06/08/2022","165.37","169.75","169.75","164.77","5.11M","-2.64%"
"06/07/2022","169.85","166.12","170.08","165.24","4.42M","1.25%"
"06/06/2022","167.76","173.65","174.26","167.38","5.60M","-2.65%"
"06/03/2022","172.33","174.87","175.49","171.99","4.49M","-2.48%"
"06/02/2022","176.72","174.00","176.80","172.39","6.52M","1.32%"
"06/01/2022","174.42","177.51","177.59","172.70","4.68M","-1.32%"
"05/31/2022","176.76","176.74","178.29","173.81","9.41M","-0.68%"
"05/27/2022","177.97","175.52","178.35","175.52","5.86M","2.21%"
"05/26/2022","174.13","170.32","174.83","169.29","4.54M","2.42%"
"05/25/2022","170.01","168.09","170.98","167.01","4.71M","1.28%"
"05/24/2022","167.86","168.29","169.48","166.37","5.12M","-1.22%"
"05/23/2022","169.93","170.27","170.89","168.23","5.38M","0.07%"
"05/20/2022","169.81","168.60","170.29","164.21","6.28M","1.31%"
"05/19/2022","167.62","169.86","170.74","167.16","5.40M","-1.57%"
"05/18/2022","170.30","173.40","174.91","169.68","5.75M","-2.67%"
"05/17/2022","174.98","172.10","175.11","171.32","5.85M","3.85%"
"05/16/2022","168.50","168.07","170.14","166.83","3.65M","-0.73%"
"05/13/2022","169.74","168.41","170.68","167.58","5.33M","2.31%"
"05/12/2022","165.90","163.89","166.45","162.67","5.94M","0.73%"
"05/11/2022","164.69","166.73","170.34","164.24","5.89M","-2.11%"
"05/10/2022","168.24","168.38","170.84","166.30","7.03M","2.00%"
"05/09/2022","164.94","166.11","168.46","164.10","7.93M","-1.50%"
"05/06/2022","167.45","167.84","170.08","165.74","5.72M","-1.66%"
"05/05/2022","170.28","174.40","174.98","168.65","7.74M","-3.38%"
"05/04/2022","176.23","173.18","176.87","167.33","10.31M","2.14%"
"05/03/2022","172.54","173.88","174.79","172.00","5.44M","-0.84%"
"05/02/2022","174.00","170.55","174.12","168.08","5.85M","2.20%"
"04/29/2022","170.25","174.04","176.03","169.93","6.70M","-3.18%"
"04/28/2022","175.85","170.06","176.88","169.99","8.23M","3.81%"
"04/27/2022","169.39","160.55","171.92","160.50","12.57M","0.56%"
"04/26/2022","168.44","171.43","172.49","168.37","9.59M","-3.15%"
"04/25/2022","173.91","173.06","175.17","171.67","8.74M","0.35%"
"04/22/2022","173.31","177.31","177.63","172.93","6.36M","-2.21%"
"04/21/2022","177.23","181.36","183.24","176.77","4.73M","-1.22%"
"04/20/2022","179.42","181.60","183.66","179.08","4.55M","0.20%"
"04/19/2022","179.06","175.41","179.34","175.23","4.67M","1.42%"
"04/18/2022","176.56","173.00","177.58","173.00","3.56M","1.67%"
"04/14/2022","173.66","174.90","176.11","173.53","4.58M","-0.83%"
"04/13/2022","175.11","173.31","175.49","172.41","5.23M","1.22%"
"04/12/2022","173.00","175.41","176.37","172.39","4.55M","0.62%"
"04/11/2022","171.94","172.77","174.44","171.78","4.35M","-1.25%"
"04/08/2022","174.11","177.19","177.30","173.83","4.50M","-1.97%"
"04/07/2022","177.60","176.25","178.93","175.30","4.18M","0.20%"
"04/06/2022","177.25","175.00","179.61","174.82","6.93M","0.04%"
"04/05/2022","177.18","181.63","181.85","176.37","6.96M","-3.03%"
"04/04/2022","182.71","181.55","183.35","180.57","4.64M","0.35%"
"04/01/2022","182.08","184.43","184.88","179.75","4.63M","-0.76%"
"03/31/2022","183.48","188.13","188.62","183.18","7.17M","-2.12%"
"03/30/2022","187.45","190.00","190.90","186.71","3.87M","-1.86%"
"03/29/2022","191.01","187.97","191.34","187.29","5.84M","2.87%"
"03/28/2022","185.68","183.16","185.79","182.01","3.12M","0.42%"
"03/25/2022","184.90","184.67","186.20","183.20","3.74M","0.37%"
"03/24/2022","184.21","180.34","184.33","179.63","4.17M","2.86%"
"03/23/2022","179.08","182.00","183.00","179.03","4.82M","-1.79%"
"03/22/2022","182.35","180.88","182.74","180.00","3.80M","1.05%"
"03/21/2022","180.46","179.29","181.21","177.73","5.03M","0.20%"
"03/18/2022","180.10","178.20","180.35","175.74","9.03M","0.91%"
"03/17/2022","178.47","175.84","178.48","175.24","4.93M","1.21%"
"03/16/2022","176.33","173.76","176.47","171.43","5.66M","2.33%"
"03/15/2022","172.32","168.58","172.64","167.88","5.14M","3.36%"
"03/14/2022","166.72","169.96","171.65","166.09","4.86M","-2.14%"
"03/11/2022","170.36","173.90","175.43","169.94","4.87M","-1.38%"
"03/10/2022","172.75","169.48","173.42","168.59","6.08M","0.17%"
"03/09/2022","172.46","172.60","173.99","169.43","6.05M","3.06%"
"03/08/2022","167.34","164.83","172.70","162.39","7.49M","1.49%"
"03/07/2022","164.89","170.86","170.97","164.76","7.06M","-2.99%"
"03/04/2022","169.98","169.48","171.76","168.14","6.80M","-0.60%"
"03/03/2022","171.00","171.72","172.75","169.31","5.15M","0.53%"
"03/02/2022","170.10","168.49","171.51","167.84","5.30M","1.68%"
"03/01/2022","167.29","169.36","170.01","164.37","6.05M","-1.59%"
"02/28/2022","169.99","168.63","170.54","166.99","5.66M","-0.49%"
"02/25/2022","170.82","169.73","170.97","167.14","4.83M","0.73%"
"02/24/2022","169.59","163.78","169.93","161.19","7.75M","2.38%"
"02/23/2022","165.64","168.02","169.96","165.37","5.89M","-0.63%"
"02/22/2022","166.69","166.06","171.14","165.01","7.29M","-0.03%"
"02/18/2022","166.74","165.25","168.11","164.04","6.36M","1.27%"
"02/17/2022","164.65","166.07","167.39","164.20","6.81M","-2.13%"
"02/16/2022","168.24","164.79","168.96","164.23","4.59M","1.25%"
"02/15/2022","166.17","164.81","166.76","164.08","6.97M","2.28%"
"02/14/2022","162.47","163.94","165.65","161.04","7.47M","-1.17%"
"02/11/2022","164.40","169.93","171.36","163.65","7.56M","-3.67%"
"02/10/2022","170.66","172.16","176.83","169.74","7.58M","-3.42%"
"02/09/2022","176.71","174.27","177.20","173.06","7.14M","2.36%"
"02/08/2022","172.63","170.03","173.19","168.50","4.62M","1.58%"
"02/07/2022","169.95","172.48","172.50","168.91","6.42M","-0.86%"
"02/04/2022","171.42","172.48","172.77","167.51","11.41M","-2.37%"
"02/03/2022","175.59","185.24","186.55","174.88","11.69M","-6.52%"
"02/02/2022","187.84","181.55","188.25","181.49","8.99M","3.61%"
"02/01/2022","181.29","179.59","181.67","176.63","6.23M","1.00%"
"01/31/2022","179.49","177.68","179.64","175.84","6.98M","1.24%"
"01/28/2022","177.29","173.81","177.47","169.39","7.32M","1.42%"
"01/27/2022","174.81","180.90","181.02","173.10","6.76M","-1.97%"
"01/26/2022","178.33","182.27","183.25","176.18","12.85M","2.51%"
"01/25/2022","173.96","174.91","178.01","173.04","8.16M","-2.46%"
"01/24/2022","178.34","175.78","178.62","171.12","11.73M","1.54%"
"01/21/2022","175.64","174.06","179.55","173.33","11.53M","1.26%"
"01/20/2022","173.45","178.78","180.56","173.38","6.06M","-2.72%"
"01/19/2022","178.30","183.44","183.58","178.19","5.21M","-2.18%"
"01/18/2022","182.28","183.61","184.36","181.26","7.38M","-2.53%"
"01/14/2022","187.01","183.26","187.20","183.00","4.73M","1.55%"
"01/13/2022","184.15","188.97","189.63","183.61","5.36M","-1.01%"
"01/12/2022","186.03","186.00","187.34","184.40","4.24M","0.75%"
"01/11/2022","184.64","182.50","186.08","181.21","5.24M","0.92%"
"01/10/2022","182.96","177.90","183.23","176.88","7.20M","1.96%"
"01/07/2022","179.44","181.97","184.06","178.90","7.41M","-3.92%"
"01/06/2022","186.76","186.67","188.52","185.79","4.50M","-0.03%"
"01/05/2022","186.82","190.41","191.61","186.65","5.05M","-2.09%"
"01/04/2022","190.80","191.00","192.10","188.20","4.14M","0.10%"
"01/03/2022","190.60","188.82","190.62","187.46","3.78M","1.13%"
"12/31/2021","188.47","189.41","190.00","188.27","2.81M","-0.50%"
"12/30/2021","189.41","190.87","191.87","189.01","2.11M","-0.73%"
"12/29/2021","190.81","191.39","193.28","190.76","2.76M","-0.15%"
"12/28/2021","191.10","192.80","192.86","190.38","2.81M","-0.39%"
"12/27/2021","191.84","188.08","191.95","188.07","3.41M","2.37%"
"12/23/2021","187.40","187.24","188.94","187.00","3.27M","0.25%"
"12/22/2021","186.93","185.99","187.01","184.16","3.38M","0.30%"
"12/21/2021","186.37","187.43","187.49","184.24","6.09M","1.16%"
"12/20/2021","184.24","183.65","185.06","182.77","4.47M","-1.11%"
"12/17/2021","186.30","187.38","189.38","185.63","8.44M","-1.03%"
"12/16/2021","188.24","194.00","194.23","187.72","5.45M","-2.69%"
"12/15/2021","193.44","192.00","193.71","187.87","6.34M","1.67%"
"12/14/2021","190.27","190.97","191.68","188.16","6.13M","-1.54%"
"12/13/2021","193.24","196.10","196.74","192.91","6.18M","-1.41%"
"12/10/2021","196.00","196.02","196.36","192.81","3.26M","1.34%"
"12/09/2021","193.40","195.57","196.90","193.25","3.63M","-1.52%"
"12/08/2021","196.39","198.50","198.50","193.87","4.26M","-1.33%"
"12/07/2021","199.03","196.40","199.86","195.93","5.82M","2.27%"
"12/06/2021","194.61","195.17","195.25","189.76","4.08M","0.64%"
"12/03/2021","193.38","194.63","196.03","191.68","4.90M","-0.10%"
"12/02/2021","193.58","190.46","194.91","190.00","4.24M","0.95%"
"12/01/2021","191.76","195.73","199.90","191.63","7.28M","-0.32%"
"11/30/2021","192.37","193.31","194.70","191.00","8.78M","-1.03%"
"11/29/2021","194.38","191.07","194.73","189.81","4.58M","3.25%"
"11/26/2021","188.26","189.86","192.52","187.37","3.32M","-2.76%"
"11/24/2021","193.60","192.86","193.67","190.10","6.49M","0.50%"
"11/23/2021","192.64","193.61","193.65","190.47","4.88M","0.07%"
"11/22/2021","192.50","195.70","196.91","192.22","4.71M","-1.36%"
"11/19/2021","195.16","193.89","195.25","192.62","5.13M","0.87%"
"11/18/2021","193.47","190.57","194.16","190.13","4.68M","2.06%"
"11/17/2021","189.57","188.41","190.24","187.25","4.17M","0.56%"
"11/16/2021","188.52","189.10","190.25","188.16","3.31M","-0.38%"
"11/15/2021","189.23","191.22","191.91","188.50","2.99M","-0.45%"
"11/12/2021","190.08","188.91","191.84","187.31","3.12M","0.78%"
"11/11/2021","188.60","188.64","188.82","187.24","2.55M","0.84%"
"11/10/2021","187.02","189.64","190.97","186.48","4.30M","-1.98%"
"11/09/2021","190.79","192.63","193.95","190.39","4.31M","-0.82%"
"11/08/2021","192.36","194.04","195.38","191.72","5.21M","-0.54%"
"11/05/2021","193.40","193.65","195.43","191.82","4.51M","1.20%"
"11/04/2021","191.11","189.50","191.22","188.42","4.83M","1.01%"
"11/03/2021","189.19","188.68","190.11","186.67","3.67M","-0.08%"
"11/02/2021","189.34","186.15","189.37","186.11","4.01M","1.00%"
"11/01/2021","187.47","186.73","188.57","186.07","4.20M","-0.01%"
"10/29/2021","187.48","186.39","188.36","186.23","4.55M","-0.21%"
"10/28/2021","187.87","187.77","189.60","186.23","5.12M","0.41%"
"10/27/2021","187.10","185.64","188.52","183.55","10.37M","-5.02%"
"10/26/2021","196.98","200.08","200.40","196.49","5.84M","-1.61%"
"10/25/2021","200.20","200.00","202.26","199.06","4.26M","0.57%"
"10/22/2021","199.07","201.55","202.22","198.13","3.65M","-1.10%"
"10/21/2021","201.29","199.65","201.58","199.00","3.28M","0.96%"
"10/20/2021","199.38","198.10","200.02","197.05","3.04M","0.58%"
"10/19/2021","198.23","194.61","198.54","193.84","2.67M","1.70%"
"10/18/2021","194.91","193.17","196.06","191.62","2.80M","0.24%"
"10/15/2021","194.45","192.86","194.80","192.64","2.65M","1.02%"
"10/14/2021","192.49","189.37","192.58","188.93","3.41M","2.88%"
"10/13/2021","187.10","189.16","189.38","186.52","3.80M","-0.73%"
"10/12/2021","188.48","193.92","194.23","187.34","6.23M","-2.53%"
"10/11/2021","193.37","194.89","196.23","193.31","2.28M","-0.96%"
"10/08/2021","195.24","196.18","196.37","193.99","2.57M","-0.04%"
"10/07/2021","195.31","195.81","197.75","195.03","2.87M","0.47%"
"10/06/2021","194.39","192.05","194.66","191.60","3.10M","0.26%"
"10/05/2021","193.88","192.23","195.22","190.68","3.86M","1.83%"
"10/04/2021","190.40","193.04","194.38","189.03","3.93M","-1.75%"
"10/01/2021","193.79","193.43","194.33","190.18","2.99M","0.82%"
"09/30/2021","192.21","194.48","194.99","192.10","3.27M","-0.45%"
"09/29/2021","193.07","194.53","195.82","192.10","3.44M","-0.93%"
"09/28/2021","194.89","197.49","199.11","194.55","4.27M","-2.72%"
"09/27/2021","200.33","198.23","200.45","197.67","3.02M","-0.16%"
"09/24/2021","200.65","197.37","200.92","197.12","3.19M","1.00%"
"09/23/2021","198.67","196.30","199.10","195.79","2.76M","1.40%"
"09/22/2021","195.92","194.75","196.70","193.74","3.53M","1.53%"
"09/21/2021","192.96","193.96","194.49","190.84","3.09M","0.19%"
"09/20/2021","192.59","192.88","193.74","189.76","4.61M","-1.86%"
"09/17/2021","196.25","197.31","197.31","194.60","5.82M","-0.29%"
"09/16/2021","196.82","196.59","197.34","194.85","2.66M","-0.34%"
"09/15/2021","197.50","196.13","197.59","194.83","4.00M","1.22%"
"09/14/2021","195.11","195.00","196.34","193.80","3.24M","0.58%"
"09/13/2021","193.98","192.96","194.13","191.24","3.69M","1.75%"
"09/10/2021","190.65","189.34","193.45","189.34","3.33M","1.16%"
"09/09/2021","188.47","189.66","190.63","188.26","1.83M","-0.17%"
"09/08/2021","188.80","188.50","189.04","187.12","2.02M","-0.35%"
"09/07/2021","189.46","189.33","190.10","188.48","2.30M","-0.22%"
"09/03/2021","189.88","188.67","190.83","188.20","2.10M","0.25%"
