"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2024","109.64","110.06","111.33","109.50","2.12M","-0.50%"
"06/10/2024","110.19","111.28","111.96","109.55","2.78M","-0.99%"
"06/07/2024","111.29","112.20","112.71","110.72","2.34M","-0.96%"
"06/06/2024","112.37","113.37","115.86","111.47","4.53M","-1.76%"
"06/05/2024","114.38","118.00","121.92","112.55","8.74M","-4.92%"
"06/04/2024","120.30","121.09","121.89","120.16","3.52M","-0.56%"
"06/03/2024","120.98","117.82","121.19","117.60","3.67M","2.57%"
"05/31/2024","117.95","114.31","118.37","114.24","2.84M","2.75%"
"05/30/2024","114.79","115.13","117.69","113.91","3.25M","0.84%"
"05/29/2024","113.83","112.35","114.73","112.35","2.23M","0.72%"
"05/28/2024","113.02","114.71","116.23","112.86","2.11M","-2.04%"
"05/24/2024","115.37","115.40","116.54","114.46","1.63M","0.67%"
"05/23/2024","114.60","113.55","114.70","112.62","2.97M","0.73%"
"05/22/2024","113.77","113.23","115.58","112.60","2.11M","-0.81%"
"05/21/2024","114.70","115.23","116.37","114.01","2.40M","1.08%"
"05/20/2024","113.48","117.20","117.29","113.31","2.91M","-3.26%"
"05/17/2024","117.31","120.80","120.89","117.15","2.36M","-3.29%"
"05/16/2024","121.30","119.81","123.17","119.50","2.14M","2.10%"
"05/15/2024","118.80","119.52","119.96","118.28","1.94M","-0.07%"
"05/14/2024","118.88","122.34","122.54","118.58","1.90M","-1.10%"
"05/13/2024","120.20","122.34","122.51","119.85","2.23M","-0.69%"
"05/10/2024","121.04","120.06","121.26","119.48","2.15M","0.74%"
"05/09/2024","120.15","119.87","120.76","119.12","3.35M","0.49%"
"05/08/2024","119.57","121.02","121.02","119.40","2.31M","-1.73%"
"05/07/2024","121.67","120.37","122.82","120.16","1.81M","1.24%"
"05/06/2024","120.18","121.33","121.33","119.24","1.78M","-0.46%"
"05/03/2024","120.73","120.05","121.27","119.95","1.47M","0.79%"
"05/02/2024","119.78","118.92","120.67","117.80","1.52M","1.03%"
"05/01/2024","118.56","119.68","120.34","117.58","1.93M","0.26%"
"04/30/2024","118.25","118.81","119.54","117.46","2.22M","-0.47%"
"04/29/2024","118.81","121.18","121.96","116.56","5.28M","-2.41%"
"04/26/2024","121.74","120.53","122.89","120.53","1.35M","0.04%"
"04/25/2024","121.69","122.78","123.15","120.03","1.77M","-0.57%"
"04/24/2024","122.39","121.73","123.06","120.41","1.74M","-0.14%"
"04/23/2024","122.56","121.82","122.65","121.37","2.17M","0.71%"
"04/22/2024","121.69","122.76","123.41","121.21","2.05M","-0.28%"
"04/19/2024","122.03","121.82","122.75","121.55","1.96M","-0.16%"
"04/18/2024","122.23","124.81","124.81","122.08","1.84M","-1.23%"
"04/17/2024","123.75","125.07","125.20","123.10","1.86M","-0.25%"
"04/16/2024","124.06","124.81","125.72","123.34","1.94M","-1.04%"
"04/15/2024","125.36","127.19","128.00","125.32","2.20M","0.14%"
"04/12/2024","125.19","129.15","129.63","124.98","3.46M","-3.88%"
"04/11/2024","130.25","130.00","131.42","128.71","2.01M","1.18%"
"04/10/2024","128.73","125.46","129.26","124.91","2.44M","1.10%"
"04/09/2024","127.33","128.01","128.93","126.58","2.09M","-0.69%"
"04/08/2024","128.22","129.77","130.45","128.14","3.40M","-1.90%"
"04/05/2024","130.71","129.76","131.52","128.81","4.41M","0.75%"
"04/04/2024","129.74","134.59","135.94","129.54","3.49M","-3.32%"
"04/03/2024","134.19","134.63","136.02","133.41","3.11M","-0.40%"
"04/02/2024","134.73","135.88","135.88","132.78","3.35M","-0.87%"
"04/01/2024","135.91","133.67","137.14","133.36","3.15M","2.07%"
"03/28/2024","133.15","132.49","133.94","132.16","5.91M","0.49%"
"03/27/2024","132.50","128.62","132.60","128.21","2.44M","3.90%"
"03/26/2024","127.53","126.00","128.50","125.78","3.65M","1.09%"
"03/25/2024","126.15","126.47","127.21","125.50","2.58M","0.35%"
"03/22/2024","125.71","127.60","127.60","125.56","2.67M","-1.18%"
"03/21/2024","127.21","127.50","127.96","125.95","2.87M","-0.69%"
"03/20/2024","128.10","127.87","128.80","126.59","4.21M","-0.07%"
"03/19/2024","128.19","127.47","128.75","126.27","4.54M","0.74%"
"03/18/2024","127.25","126.72","128.18","126.63","6.23M","-0.13%"
"03/15/2024","127.42","124.68","128.38","124.68","6.02M","1.75%"
"03/14/2024","125.23","128.54","129.57","124.01","5.90M","-2.48%"
"03/13/2024","128.42","129.15","133.37","126.80","14.56M","-14.21%"
"03/12/2024","149.69","149.40","150.74","148.69","3.27M","0.46%"
"03/11/2024","149.00","147.91","149.35","146.53","2.32M","0.74%"
"03/08/2024","147.91","149.74","149.75","146.71","3.70M","-1.41%"
"03/07/2024","150.02","151.00","151.00","148.03","2.42M","0.59%"
"03/06/2024","149.14","149.98","150.18","148.13","3.37M","0.04%"
"03/05/2024","149.08","147.89","151.21","147.81","2.02M","1.82%"
"03/04/2024","146.42","148.28","148.97","145.79","1.93M","-1.36%"
"03/01/2024","148.44","145.98","149.29","145.43","2.15M","1.20%"
"02/29/2024","146.68","147.31","147.34","146.07","2.53M","0.37%"
"02/28/2024","146.14","148.97","148.97","145.60","2.02M","-1.85%"
"02/27/2024","148.90","145.25","149.09","145.21","2.14M","2.15%"
"02/26/2024","145.77","145.62","146.87","144.90","2.43M","-0.08%"
"02/23/2024","145.88","145.15","146.47","144.68","3.26M","0.77%"
"02/22/2024","144.76","144.43","146.37","143.40","1.78M","-0.46%"
"02/21/2024","145.43","146.28","146.50","145.02","2.32M","-0.59%"
"02/20/2024","146.29","144.62","146.47","144.30","3.18M","2.04%"
"02/16/2024","143.37","141.72","145.46","141.41","2.64M","0.86%"
"02/15/2024","142.15","140.79","144.15","140.36","1.63M","1.62%"
"02/14/2024","139.88","140.55","140.87","138.40","1.47M","0.05%"
"02/13/2024","139.81","141.95","141.95","138.23","1.48M","-2.11%"
"02/12/2024","142.83","139.50","143.14","139.00","1.73M","2.39%"
"02/09/2024","139.50","140.24","140.73","139.17","2.49M","-0.99%"
"02/08/2024","140.90","139.99","142.82","139.46","1.82M","0.77%"
"02/07/2024","139.83","140.32","141.33","139.48","2.68M","1.50%"
"02/06/2024","137.76","136.72","138.71","135.74","1.22M","0.44%"
"02/05/2024","137.16","137.80","139.36","135.63","1.94M","-1.12%"
"02/02/2024","138.71","135.00","138.97","133.93","2.45M","2.27%"
"02/01/2024","135.63","131.31","136.09","130.86","1.66M","3.84%"
"01/31/2024","130.62","131.80","132.70","130.61","1.50M","-0.52%"
"01/30/2024","131.30","133.50","133.50","130.81","2.54M","-1.86%"
"01/29/2024","133.79","136.47","137.13","132.90","4.05M","0.80%"
"01/26/2024","132.73","131.89","133.91","131.80","1.77M","0.38%"
"01/25/2024","132.23","131.83","132.44","129.51","2.62M","1.59%"
"01/24/2024","130.16","131.54","131.54","129.53","2.33M","-0.94%"
"01/23/2024","131.40","132.01","132.64","130.42","1.76M","0.29%"
"01/22/2024","131.02","130.73","131.86","128.77","1.80M","0.41%"
"01/19/2024","130.48","132.52","132.52","129.22","2.66M","-1.53%"
"01/18/2024","132.51","135.00","135.00","131.01","3.40M","-2.13%"
"01/17/2024","135.40","135.06","135.88","134.04","1.99M","-0.41%"
"01/16/2024","135.96","135.30","136.02","133.98","2.34M","0.15%"
"01/12/2024","135.76","135.72","136.38","134.19","1.42M","0.40%"
"01/11/2024","135.22","137.62","137.62","135.12","2.42M","-1.74%"
"01/10/2024","137.62","137.87","139.10","137.08","1.76M","-0.30%"
"01/09/2024","138.04","136.00","138.23","135.37","2.81M","0.34%"
"01/08/2024","137.57","135.59","138.06","135.00","1.58M","0.94%"
"01/05/2024","136.29","135.90","137.79","135.25","1.65M","0.08%"
"01/04/2024","136.18","137.00","137.75","135.85","2.11M","-0.39%"
"01/03/2024","136.72","141.58","141.83","136.62","2.38M","-4.08%"
"01/02/2024","142.54","142.23","145.09","142.13","2.66M","0.34%"
"12/29/2023","142.05","142.24","142.90","141.01","1.25M","-0.17%"
"12/28/2023","142.29","141.50","142.88","141.21","1.37M","0.32%"
"12/27/2023","141.84","140.10","142.71","140.08","1.77M","1.31%"
"12/26/2023","140.01","137.29","140.56","137.10","1.63M","2.53%"
"12/22/2023","136.56","135.69","137.13","135.34","1.94M","1.66%"
"12/21/2023","134.33","135.58","136.11","132.83","2.03M","-0.06%"
"12/20/2023","134.41","132.52","135.72","131.80","3.82M","0.61%"
"12/19/2023","133.60","131.23","133.84","130.93","2.41M","2.45%"
"12/18/2023","130.40","131.35","131.35","130.13","2.19M","-0.31%"
"12/15/2023","130.81","129.84","131.68","128.92","5.61M","0.75%"
"12/14/2023","129.84","131.56","132.76","128.99","1.99M","-0.49%"
"12/13/2023","130.48","127.32","130.62","126.20","1.22M","2.78%"
"12/12/2023","126.95","126.58","127.18","125.56","1.78M","0.22%"
"12/11/2023","126.67","126.24","127.31","125.60","2.72M","1.82%"
"12/08/2023","124.41","126.28","127.26","124.35","1.58M","-1.84%"
"12/07/2023","126.74","127.17","127.90","124.11","1.89M","0.56%"
"12/06/2023","126.03","128.86","128.86","125.41","2.20M","-1.35%"
"12/05/2023","127.76","128.02","129.45","127.27","1.64M","-0.36%"
"12/04/2023","128.22","125.43","128.52","125.23","2.44M","1.64%"
"12/01/2023","126.15","123.44","126.39","122.82","2.40M","2.07%"
"11/30/2023","123.59","121.80","124.21","120.72","3.69M","2.04%"
"11/29/2023","121.12","117.33","122.13","116.58","5.63M","4.38%"
"11/28/2023","116.04","116.44","117.29","115.01","4.02M","-0.27%"
"11/27/2023","116.35","117.00","117.94","115.90","2.77M","-0.83%"
"11/24/2023","117.32","115.30","117.64","115.03","1.04M","1.51%"
"11/22/2023","115.57","115.87","116.40","115.04","1.64M","-0.43%"
"11/21/2023","116.07","115.73","116.32","114.49","1.50M","0.41%"
"11/20/2023","115.60","114.88","116.39","114.78","2.80M","0.52%"
"11/17/2023","115.00","114.00","115.81","113.72","1.77M","1.14%"
"11/16/2023","113.70","115.32","115.88","112.40","2.90M","-4.23%"
"11/15/2023","118.72","118.60","122.19","118.60","2.97M","1.72%"
"11/14/2023","116.71","114.58","117.22","114.44","2.12M","3.96%"
"11/13/2023","112.26","113.69","114.29","111.91","1.60M","-1.60%"
"11/10/2023","114.08","113.86","114.11","112.49","2.21M","0.41%"
"11/09/2023","113.61","115.54","115.54","112.89","1.40M","-1.01%"
"11/08/2023","114.77","116.50","116.62","114.39","2.08M","-1.34%"
"11/07/2023","116.33","115.00","116.64","114.37","1.60M","1.17%"
"11/06/2023","114.99","116.33","116.84","114.80","2.02M","-1.17%"
"11/03/2023","116.35","115.00","117.64","114.99","2.75M","2.05%"
"11/02/2023","114.01","111.79","114.45","111.79","2.90M","2.26%"
"11/01/2023","111.49","111.20","111.59","108.92","1.91M","0.36%"
"10/31/2023","111.09","109.92","111.44","108.95","1.43M","1.13%"
"10/30/2023","109.85","108.38","110.44","107.96","1.86M","1.49%"
"10/27/2023","108.24","108.76","109.59","107.77","1.82M","-0.53%"
"10/26/2023","108.82","108.14","109.14","105.89","2.43M","0.48%"
"10/25/2023","108.30","107.52","109.60","107.24","2.64M","0.25%"
"10/24/2023","108.03","108.81","109.16","107.19","1.85M","-0.86%"
"10/23/2023","108.97","110.46","110.49","108.64","2.08M","-1.41%"
"10/20/2023","110.53","113.22","113.22","110.29","2.47M","-2.28%"
"10/19/2023","113.11","113.74","114.59","112.53","1.57M","-0.56%"
"10/18/2023","113.75","114.86","115.17","113.53","1.97M","-1.40%"
"10/17/2023","115.37","112.25","115.89","111.73","3.84M","4.79%"
"10/16/2023","110.10","108.87","111.07","108.25","1.89M","2.00%"
"10/13/2023","107.94","108.01","109.36","107.07","2.68M","0.44%"
"10/12/2023","107.47","107.27","107.69","105.80","1.49M","0.41%"
"10/11/2023","107.03","108.54","109.05","105.88","1.49M","-1.01%"
"10/10/2023","108.12","106.03","109.46","105.60","2.73M","3.26%"
"10/09/2023","104.71","104.86","105.82","104.14","1.84M","-0.61%"
"10/06/2023","105.35","106.03","106.03","103.68","2.59M","-1.00%"
"10/05/2023","106.41","104.43","106.65","104.11","3.13M","1.57%"
"10/04/2023","104.77","104.51","105.09","102.99","2.10M","1.09%"
"10/03/2023","103.64","104.52","104.54","102.77","2.59M","-0.97%"
"10/02/2023","104.66","106.40","106.63","104.07","1.72M","-1.68%"
"09/29/2023","106.45","107.10","107.47","105.97","1.91M","-0.37%"
"09/28/2023","106.84","105.73","107.19","104.69","2.54M","1.41%"
"09/27/2023","105.35","106.70","107.14","104.66","2.98M","-0.94%"
"09/26/2023","106.35","104.20","106.45","104.07","3.94M","1.87%"
"09/25/2023","104.40","104.80","105.93","103.94","2.74M","-0.10%"
"09/22/2023","104.50","105.91","106.86","104.09","2.06M","-0.95%"
"09/21/2023","105.50","110.84","111.29","105.41","3.16M","-5.21%"
"09/20/2023","111.30","110.90","112.65","110.61","2.34M","-0.08%"
"09/19/2023","111.39","111.05","111.42","109.42","2.84M","0.55%"
"09/18/2023","110.78","112.20","112.38","110.07","2.02M","-1.40%"
"09/15/2023","112.35","113.45","113.48","111.73","2.70M","-0.87%"
"09/14/2023","113.34","113.03","113.43","112.19","2.20M","0.53%"
"09/13/2023","112.74","114.60","114.67","112.16","2.05M","-1.21%"
"09/12/2023","114.12","115.84","116.56","113.98","1.95M","-1.58%"
"09/11/2023","115.95","116.53","117.40","115.71","2.44M","-0.06%"
"09/08/2023","116.02","116.29","116.48","114.82","1.90M","-0.46%"
"09/07/2023","116.56","117.58","117.66","115.18","2.32M","-0.69%"
"09/06/2023","117.37","116.36","118.25","115.93","2.14M","0.95%"
"09/05/2023","116.27","118.74","119.37","116.11","2.41M","-2.08%"
"09/01/2023","118.74","122.69","122.69","118.10","3.08M","-2.96%"
"08/31/2023","122.36","121.19","123.06","120.58","4.03M","-1.71%"
"08/30/2023","124.49","123.36","124.58","121.80","4.36M","1.13%"
"08/29/2023","123.10","124.56","124.68","123.05","2.72M","-1.17%"
"08/28/2023","124.56","123.30","125.41","123.00","3.01M","1.01%"
"08/25/2023","123.31","123.73","126.00","122.39","3.79M","-0.46%"
"08/24/2023","123.88","131.00","131.45","123.52","9.96M","-12.90%"
"08/23/2023","142.22","141.56","142.44","139.73","2.93M","1.07%"
"08/22/2023","140.71","140.81","141.08","139.69","1.25M","-0.75%"
"08/21/2023","141.78","142.74","142.79","140.45","1.50M","-0.72%"
"08/18/2023","142.81","142.00","143.60","142.00","1.34M","0.44%"
"08/17/2023","142.18","144.26","145.49","142.10","1.44M","-1.44%"
"08/16/2023","144.25","146.50","146.60","144.13","1.17M","-0.17%"
"08/15/2023","144.50","145.54","145.81","143.14","2.12M","-0.77%"
"08/14/2023","145.62","147.73","148.41","145.27","1.96M","-1.12%"
"08/11/2023","147.27","148.63","148.93","147.02","1.89M","-0.92%"
"08/10/2023","148.64","149.51","151.29","148.37","1.63M","0.15%"
"08/09/2023","148.42","147.28","148.63","146.66","1.68M","1.10%"
"08/08/2023","146.80","149.49","149.92","146.63","1.99M","-2.00%"
"08/07/2023","149.80","150.47","151.71","149.66","1.05M","-0.27%"
"08/04/2023","150.21","151.01","152.46","149.03","1.25M","-0.24%"
"08/03/2023","150.57","151.47","152.10","150.53","1.65M","-0.52%"
"08/02/2023","151.36","152.73","154.14","150.93","1.42M","-1.09%"
"08/01/2023","153.03","154.57","154.82","152.64","685.75K","-0.84%"
"07/31/2023","154.33","152.20","154.51","151.94","1.28M","1.24%"
"07/28/2023","152.44","152.31","153.00","151.36","1.00M","0.79%"
"07/27/2023","151.25","151.73","154.96","151.07","1.61M","-0.32%"
"07/26/2023","151.73","152.00","153.08","151.21","978.57K","-0.13%"
"07/25/2023","151.92","151.00","152.43","150.56","1.27M","0.74%"
"07/24/2023","150.80","151.90","151.90","149.43","1.96M","-0.51%"
"07/21/2023","151.57","152.53","153.34","151.19","4.48M","-0.22%"
"07/20/2023","151.90","151.39","152.83","149.55","1.79M","0.70%"
"07/19/2023","150.84","149.66","151.46","149.51","1.48M","1.32%"
"07/18/2023","148.88","149.68","150.57","147.78","1.35M","-0.15%"
"07/17/2023","149.11","147.41","149.86","147.29","1.37M","0.81%"
"07/14/2023","147.91","147.81","148.41","146.53","1.38M","-0.06%"
"07/13/2023","148.00","147.30","148.49","146.27","1.47M","0.22%"
"07/12/2023","147.67","148.06","148.81","146.97","1.52M","0.11%"
"07/11/2023","147.51","145.34","147.66","144.91","2.91M","1.80%"
"07/10/2023","144.90","144.09","145.68","144.09","1.54M","0.95%"
"07/07/2023","143.54","144.47","145.18","143.28","1.38M","-0.51%"
"07/06/2023","144.27","144.62","145.56","144.14","1.26M","-0.80%"
"07/05/2023","145.44","147.47","147.49","144.61","2.48M","-1.38%"
"07/03/2023","147.47","143.50","147.74","143.17","1.30M","2.77%"
"06/30/2023","143.50","144.73","144.82","143.06","2.14M","-0.08%"
"06/29/2023","143.61","145.22","145.63","143.43","1.86M","-1.41%"
"06/28/2023","145.66","146.34","146.99","145.37","1.90M","-0.70%"
"06/27/2023","146.68","142.91","146.83","142.76","2.44M","2.28%"
"06/26/2023","143.41","143.81","145.97","142.84","2.45M","-0.18%"
"06/23/2023","143.67","143.96","144.37","142.06","3.49M","-0.28%"
"06/22/2023","144.07","143.58","144.50","142.45","3.41M","0.91%"
"06/21/2023","142.77","137.96","145.60","137.46","5.27M","4.56%"
"06/20/2023","136.54","136.22","137.63","134.76","2.72M","0.23%"
"06/16/2023","136.22","139.07","139.07","136.09","2.59M","-1.60%"
"06/15/2023","138.44","138.21","139.51","137.72","1.35M","0.47%"
"06/14/2023","137.79","137.69","138.98","136.49","1.57M","1.29%"
"06/13/2023","136.03","134.14","136.17","134.09","1.95M","1.35%"
"06/12/2023","134.22","131.57","134.32","131.19","1.46M","1.86%"
"06/09/2023","131.77","131.69","133.65","131.56","2.90M","-0.84%"
"06/08/2023","132.88","132.89","133.51","131.29","1.46M","0.41%"
"06/07/2023","132.34","130.45","133.65","130.44","1.93M","0.80%"
"06/06/2023","131.29","130.14","131.69","128.85","2.09M","0.81%"
"06/05/2023","130.24","133.61","133.89","130.00","2.73M","-2.52%"
"06/02/2023","133.61","130.03","134.00","129.86","2.36M","3.13%"
"06/01/2023","129.56","132.99","133.46","129.47","4.69M","-3.94%"
"05/31/2023","134.88","138.40","139.08","134.43","5.53M","-2.60%"
"05/30/2023","138.48","141.90","142.23","138.16","3.24M","-2.79%"
"05/26/2023","142.45","136.51","142.71","134.59","4.86M","4.24%"
"05/25/2023","136.66","134.74","141.21","129.26","13.12M","-12.03%"
"05/24/2023","155.35","157.12","157.95","155.05","2.67M","-0.50%"
"05/23/2023","156.13","159.01","159.01","155.69","2.03M","-2.42%"
"05/22/2023","160.00","160.19","161.04","159.13","2.25M","-0.05%"
"05/19/2023","160.08","161.10","161.10","158.35","1.53M","-0.37%"
"05/18/2023","160.68","159.03","161.03","158.95","1.62M","1.11%"
"05/17/2023","158.92","160.00","160.37","157.79","1.60M","0.06%"
"05/16/2023","158.82","158.12","159.38","157.13","1.33M","-0.21%"
"05/15/2023","159.15","158.81","159.98","157.58","1.92M","0.27%"
"05/12/2023","158.72","155.75","159.04","155.30","1.43M","2.26%"
"05/11/2023","155.21","154.44","155.43","153.22","984.63K","0.71%"
"05/10/2023","154.12","156.00","156.00","152.36","1.03M","-0.68%"
"05/09/2023","155.17","154.22","155.38","152.70","992.28K","-0.24%"
"05/08/2023","155.54","155.47","155.79","154.36","1.57M","0.05%"
"05/05/2023","155.47","151.56","156.18","151.56","1.97M","2.50%"
"05/04/2023","151.68","152.50","153.63","151.34","1.13M","-0.42%"
"05/03/2023","152.31","154.94","155.53","152.03","1.12M","-1.54%"
"05/02/2023","154.69","153.83","154.89","152.22","1.18M","0.66%"
"05/01/2023","153.67","153.71","154.67","152.91","1.47M","-0.03%"
"04/28/2023","153.71","154.00","155.37","152.70","1.20M","0.22%"
"04/27/2023","153.37","153.23","153.91","152.06","1.38M","0.09%"
"04/26/2023","153.23","151.81","154.25","151.48","1.35M","0.57%"
"04/25/2023","152.36","153.56","155.42","152.02","1.48M","-0.72%"
"04/24/2023","153.46","150.99","153.68","150.86","1.90M","1.64%"
"04/21/2023","150.99","150.97","151.90","150.23","1.44M","0.76%"
"04/20/2023","149.85","148.14","150.36","148.07","1.72M","0.92%"
"04/19/2023","148.49","149.57","149.98","147.73","2.31M","-0.60%"
"04/18/2023","149.38","146.89","149.74","146.85","1.97M","1.84%"
"04/17/2023","146.68","147.75","148.81","145.39","2.02M","-0.82%"
"04/14/2023","147.90","148.96","149.60","146.32","1.39M","-0.66%"
"04/13/2023","148.88","150.30","150.58","148.07","1.80M","-0.86%"
"04/12/2023","150.17","153.24","153.24","149.98","1.39M","-1.89%"
"04/11/2023","153.07","153.86","154.29","152.88","1.11M","0.09%"
"04/10/2023","152.93","148.17","153.47","148.17","1.70M","2.61%"
"04/06/2023","149.04","147.74","149.35","147.29","1.40M","0.23%"
