Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,140.46251261228326,142.4270227884165,135.07388250456074,136.32235717773438,9827000,0.0,0.0
2021-01-05 00:00:00-05:00,136.46003168358402,140.17791642932,136.32233795531616,139.9300537109375,8507200,0.0,0.0
2021-01-06 00:00:00-05:00,139.10386316892922,141.2519693724792,137.2127945961886,138.791748046875,7174600,0.0,0.0
2021-01-07 00:00:00-05:00,139.83828945363163,143.59288857978777,139.7740230297473,142.9319305419922,8482300,0.0,0.0
2021-01-08 00:00:00-05:00,144.33645968109903,144.61186119201227,141.86704901216464,143.7948455810547,6252400,0.0,0.0
2021-01-11 00:00:00-05:00,143.299128919058,145.16265899853212,142.2158867503846,143.3083038330078,5147800,0.0,0.0
2021-01-12 00:00:00-05:00,143.79482104622477,144.00595609864905,141.33459971884506,141.78440856933594,4385700,0.0,0.0
2021-01-13 00:00:00-05:00,142.46372296929871,144.97902165831036,141.05000206419766,144.51084899902344,5479900,0.0,0.0
2021-01-14 00:00:00-05:00,146.32850202582424,149.79852448638442,145.5023115380726,147.65960693359375,10102400,0.0,0.0
2021-01-15 00:00:00-05:00,147.58613152031435,147.66874774851178,144.01512980184927,144.20790100097656,8607400,0.0,0.0
2021-01-19 00:00:00-05:00,145.90622833196795,150.64308916594882,145.456405428537,150.34014892578125,8209000,0.0,0.0
2021-01-20 00:00:00-05:00,151.21225155829384,154.16819880813986,150.9552138850466,151.1020965576172,7943300,0.0,0.0
2021-01-21 00:00:00-05:00,152.21286507281553,152.83710943393504,149.94541456879077,151.2397918701172,6295700,0.0,0.0
2021-01-22 00:00:00-05:00,150.55124926756966,150.79911195370732,148.27462454220844,149.10081481933594,5062300,0.0,0.0
2021-01-25 00:00:00-05:00,150.8450754707607,153.35120006423733,148.467455720535,150.9185028076172,5370800,0.0,0.0
2021-01-26 00:00:00-05:00,150.73485601645135,151.14795118369736,147.71465703047548,149.2201690673828,6554200,0.0,0.0
2021-01-27 00:00:00-05:00,145.4931356503703,147.54943694212264,140.16875807743648,141.06838989257812,9854000,0.0,0.0
2021-01-28 00:00:00-05:00,143.46436817445942,145.93377887102022,140.55432346000953,142.7942352294922,8087400,0.0,0.0
2021-01-29 00:00:00-05:00,147.1087992285856,147.46681696282002,142.0598232800226,143.46435546875,9502100,0.0,0.0
2021-02-01 00:00:00-05:00,144.46498934863988,149.08250693535442,143.65716259890405,148.3297576904297,8265100,0.0,0.0
2021-02-02 00:00:00-05:00,151.01947121727872,151.81813702069937,148.07271279320173,151.267333984375,6926500,0.0,0.0
2021-02-03 00:00:00-05:00,153.83770789854165,153.83770789854165,148.5316943280213,148.99069213867188,14156700,0.0,0.0
2021-02-04 00:00:00-05:00,137.864593428481,139.3333922146181,133.2929785680718,135.83583068847656,46141800,0.0,0.0
2021-02-05 00:00:00-05:00,136.64365368722946,136.6895422622441,132.76052212788622,133.88047790527344,24695400,0.0,0.0
2021-02-08 00:00:00-05:00,135.03716704798265,135.49616487750333,133.3847720602078,135.29420471191406,12181600,0.0,0.0
2021-02-09 00:00:00-05:00,135.45025761941255,136.3223506639103,133.935556429757,134.1283416748047,11681300,0.0,0.0
2021-02-10 00:00:00-05:00,135.51452103952312,135.63386496317756,132.53103500818418,133.56837463378906,11701300,0.0,0.0
2021-02-11 00:00:00-05:00,133.8254037656508,134.55062816809124,131.75991356813356,133.62344360351562,11600200,0.0,0.0
2021-02-12 00:00:00-05:00,133.6325971748223,138.98449803315646,132.98998918847167,135.84495544433594,9155200,0.0,0.0
2021-02-16 00:00:00-05:00,136.78134796612042,137.46066977053192,134.0824385905551,135.0922393798828,10211900,0.0,0.0
2021-02-17 00:00:00-05:00,133.86214497381746,134.84439312763166,131.65894680247612,132.8798828125,11937200,0.0,0.0
2021-02-18 00:00:00-05:00,131.76912715319312,132.83400577378748,131.23670185040194,132.10879516601562,8404400,0.0,0.0
2021-02-19 00:00:00-05:00,132.90740810676655,133.88967016862745,131.72319989029597,133.05429077148438,10012500,0.0,0.0
2021-02-22 00:00:00-05:00,130.5848833834027,132.3015307950404,127.67483880542504,128.023681640625,12763900,0.0,0.0
2021-02-23 00:00:00-05:00,125.19624914093396,127.12403156927438,123.41533536844203,125.87555694580078,14425300,0.0,0.0
2021-02-24 00:00:00-05:00,125.21456985987395,129.60258685300232,124.01199809919422,129.52915954589844,13146200,0.0,0.0
2021-02-25 00:00:00-05:00,128.11546038281622,129.28131868677733,123.94776662985812,124.41593933105469,12701100,0.0,0.0
2021-02-26 00:00:00-05:00,125.54507026416728,126.82108355789288,123.65400161378986,125.02182006835938,11772600,0.0,0.0
2021-03-01 00:00:00-05:00,126.2244223314103,128.17975786520006,125.26971286398731,128.05123901367188,9421400,0.0,0.0
2021-03-02 00:00:00-05:00,128.51940524123395,128.61121041940768,125.55428288526934,125.80213165283203,8693200,0.0,0.0
2021-03-03 00:00:00-05:00,125.07348176162581,125.60844442167817,121.32864462143242,121.43933868408203,14862700,0.65,0.0
2021-03-04 00:00:00-05:00,122.07574059170679,123.78211756218637,116.75365889699903,117.87895202636719,15831100,0.0,0.0
2021-03-05 00:00:00-05:00,120.75676136626188,120.98735402409716,115.66527857759614,119.6775894165039,13292000,0.0,0.0
2021-03-08 00:00:00-05:00,118.98582325937403,119.6960526568314,113.44237324410288,113.63607025146484,15256100,0.0,0.0
2021-03-09 00:00:00-05:00,117.50080156170162,119.83439827998268,116.5230908828025,119.0872802734375,13130200,0.0,0.0
2021-03-10 00:00:00-05:00,120.52616059326542,120.92278725665139,117.73137889441847,117.94352722167969,12492300,0.0,0.0
2021-03-11 00:00:00-05:00,120.83975145748845,122.89664776032203,119.91738097795084,121.51309204101562,11920200,0.0,0.0
2021-03-12 00:00:00-05:00,119.81594102041213,120.2125677159287,117.71294411525867,119.88973236083984,9365700,0.0,0.0
2021-03-15 00:00:00-04:00,119.96352065061757,121.53154789061934,119.09649001546423,121.42086791992188,7807200,0.0,0.0
2021-03-16 00:00:00-04:00,122.57382186890061,124.92586958706518,122.02039390900623,123.27481842041016,10434700,0.0,0.0
