Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,39.879597505584194,40.14374923283172,38.237503438782916,38.59878158569336,24171000,0.0,0.0
2021-01-05 00:00:00-05:00,38.583350440735984,38.97730646161173,38.342800762805105,38.86021041870117,15069000,0.0,0.0
2021-01-06 00:00:00-05:00,38.424488962103865,39.44841427164281,38.17395279345964,38.62055969238281,17226000,0.0,0.0
2021-01-07 00:00:00-05:00,39.21966583216106,40.357058212798954,39.08713638136812,40.248130798339844,21267000,0.0,0.0
2021-01-08 00:00:00-05:00,40.57583095032954,40.84724402816274,39.81787164122517,40.45237731933594,15271000,0.0,0.0
2021-01-11 00:00:00-05:00,39.99578069821601,40.737399212386,39.978532789679925,40.46326446533203,11660000,0.0,0.0
2021-01-12 00:00:00-05:00,40.64572200744729,41.28023108017885,40.44874402458156,40.79277420043945,13846000,0.0,0.0
2021-01-13 00:00:00-05:00,40.875377440254944,41.16494563337638,40.676584983557,40.95798110961914,13118000,0.0,0.0
2021-01-14 00:00:00-05:00,41.16676387292125,41.619721469435206,40.9688751899898,41.036048889160156,19692000,0.0,0.0
2021-01-15 00:00:00-05:00,40.68293972633246,40.84814706755569,40.00032279927274,40.471435546875,18165000,0.0,0.0
2021-01-19 00:00:00-05:00,40.69201551959887,41.709590243191286,40.69201551959887,41.68961715698242,18819000,0.0,0.0
2021-01-20 00:00:00-05:00,41.71231067355116,42.28146050722245,41.30201404751457,41.926536560058594,14710000,0.0,0.0
2021-01-21 00:00:00-05:00,41.94741350242168,42.615507676464716,41.79219270897688,42.37495803833008,15749000,0.0,0.0
2021-01-22 00:00:00-05:00,42.093556050620386,42.441218583769334,41.97191692885411,42.2115592956543,16248000,0.0,0.0
2021-01-25 00:00:00-05:00,42.62368052110079,42.663619767615266,41.400051984528865,42.19068908691406,14692000,0.0,0.0
2021-01-26 00:00:00-05:00,41.9964285708995,42.394016908131945,41.92653316519978,42.107173919677734,10742000,0.0,0.0
2021-01-27 00:00:00-05:00,41.35103246517606,41.4799295067453,40.077478168897656,40.36704635620117,21857000,0.0,0.0
2021-01-28 00:00:00-05:00,41.350129550261364,41.61791020416047,40.57855130782926,41.00609588623047,16946000,0.0,0.0
2021-01-29 00:00:00-05:00,40.839069821252345,41.58341353187638,40.63301253942005,40.893531799316406,22069000,0.0,0.0
2021-02-01 00:00:00-05:00,41.37916913064911,42.60189035450755,41.174022557401635,42.36769485473633,17027000,0.0,0.0
2021-02-02 00:00:00-05:00,42.64184027846098,43.29631557788544,42.4820763496504,43.28814697265625,16141000,0.0,0.0
2021-02-03 00:00:00-05:00,43.29267206660856,43.43700251173695,42.17252431648735,42.22698974609375,17857000,0.0,0.0
2021-02-04 00:00:00-05:00,41.755882393230344,42.76891743452417,41.52713377391053,42.72080612182617,15243000,0.0,0.0
2021-02-05 00:00:00-05:00,43.05665982750065,43.291765994972565,42.242420851156716,42.30142593383789,12488000,0.0,0.0
2021-02-08 00:00:00-05:00,42.550154098999904,42.97406624214392,42.26240037132845,42.90871047973633,17610000,0.0,0.0
2021-02-09 00:00:00-05:00,42.84516909242395,43.13473729538595,42.53835297954429,43.08390426635742,12758000,0.0,0.0
2021-02-10 00:00:00-05:00,43.31809465193295,43.343511163433895,42.25422665765925,42.668155670166016,14587000,0.0,0.0
2021-02-11 00:00:00-05:00,42.99857554005297,43.51235618518769,42.59009336795194,43.42521286010742,17123000,0.0,0.0
2021-02-12 00:00:00-05:00,43.4243082907601,44.208591339199835,43.1075056142033,44.145050048828125,13551000,0.0,0.0
2021-02-16 00:00:00-05:00,44.55898028896807,44.91299704811697,44.208592482082445,44.400123596191406,15163000,0.0,0.0
2021-02-17 00:00:00-05:00,43.95532383338873,44.12688527999154,43.12292964824267,43.796470642089844,14084000,0.0,0.0
2021-02-18 00:00:00-05:00,43.59223358910226,44.06244255992019,43.129289447476054,43.867279052734375,16715000,0.0,0.0
2021-02-19 00:00:00-05:00,44.229459728558034,44.9456651591978,44.18588807168801,44.47545623779297,17992000,0.0,0.0
2021-02-22 00:00:00-05:00,43.9344507685271,44.17136798779667,43.14653540890745,43.24094009399414,16967000,0.0,0.0
2021-02-23 00:00:00-05:00,42.76709810192236,43.08299349420967,41.39823191963779,42.83608627319336,21303000,0.0,0.0
2021-02-24 00:00:00-05:00,42.45302548763995,43.69934533774276,41.99733926221401,43.65123748779297,15125000,0.0,0.0
2021-02-25 00:00:00-05:00,43.0947886755465,43.51507180812515,41.32107286793176,41.49808120727539,23148000,0.0,0.0
2021-02-26 00:00:00-05:00,42.43940970966289,43.186478655531864,41.82305921709087,42.65182113647461,22640000,0.0,0.0
2021-03-01 00:00:00-05:00,43.54413223788602,44.47909996582528,43.01401431765522,44.440975189208984,24677000,0.0,0.0
2021-03-02 00:00:00-05:00,44.512677398861705,44.55715629722953,43.53504540997174,43.61764907836914,18546000,0.0,0.0
2021-03-03 00:00:00-05:00,43.38980741102692,43.69753074580945,41.93470510564576,42.03364944458008,23991000,0.0,0.0
2021-03-04 00:00:00-05:00,41.90747530574749,42.391299770688,40.07021801250535,40.26628875732422,34575000,0.0,0.0
2021-03-05 00:00:00-05:00,41.23393420658457,41.39278741843603,39.304993938876116,40.86085510253906,42414000,0.0,0.0
2021-03-08 00:00:00-05:00,40.5603882199145,40.662964963795304,38.057758753563455,38.238399505615234,45243000,0.0,0.0
2021-03-09 00:00:00-05:00,39.549172916208775,40.566744093480594,39.087136049524105,40.26719284057617,37884000,0.0,0.0
2021-03-10 00:00:00-05:00,40.60760176678432,41.213969216615965,39.49562223333094,39.721649169921875,19914000,0.0,0.0
2021-03-11 00:00:00-05:00,40.759185741891486,41.52440627335483,40.130123611228505,41.18309783935547,26170000,0.0,0.0
2021-03-12 00:00:00-05:00,40.42695343083044,41.16494297981708,40.35070389479404,40.954349517822266,18906000,0.0,0.0
2021-03-15 00:00:00-04:00,41.318353327111225,42.77527006133576,41.13771256409005,42.73351287841797,31241000,0.0,0.0
2021-03-16 00:00:00-04:00,42.778895570971315,43.93444647820253,42.42851131622916,43.40614318847656,31190000,0.0,0.0
2021-03-17 00:00:00-04:00,42.69085546218057,44.23128681499005,42.66453170758854,43.897239685058594,23754000,0.0,0.0
2021-03-18 00:00:00-04:00,43.07754919398254,43.87544766974948,42.096284767247994,42.13259506225586,28728000,0.0,0.0
2021-03-19 00:00:00-04:00,41.81240437524059,43.60821750980456,41.542527080909515,43.40512466430664,108602000,0.36,0.0
2021-03-22 00:00:00-04:00,43.26331832994569,44.02903083385765,43.1498786649646,43.480133056640625,31805000,0.0,0.0
2021-03-23 00:00:00-04:00,43.34291802025714,43.488376701507946,42.32471074130931,42.45370101928711,24712000,0.0,0.0
2021-03-24 00:00:00-04:00,42.94679517039146,42.996196888401435,41.795936851644946,41.8325309753418,20882000,0.0,0.0
2021-03-25 00:00:00-04:00,41.621203896623975,42.45004373249706,41.104324964858904,42.23780059814453,17537000,0.0,0.0
2021-03-26 00:00:00-04:00,41.77489693723817,44.1863924638824,41.77489693723817,44.098567962646484,28925000,0.0,0.0
2021-03-29 00:00:00-04:00,43.948540499927944,44.01806794378226,42.838847877118155,43.23680114746094,28410000,0.0,0.0
2021-03-30 00:00:00-04:00,42.43723355658761,42.44821249144344,41.315647766892475,41.73098373413086,27935000,0.0,0.0
2021-03-31 00:00:00-04:00,41.99080278098267,42.729071700369296,41.387013619613356,42.4171142578125,28684000,0.0,0.0
2021-04-01 00:00:00-04:00,43.18647615395129,43.599065593417244,42.923917017141086,43.54143142700195,23528000,0.0,0.0
2021-04-05 00:00:00-04:00,43.939380313164065,44.79383516916468,43.621019164617806,44.687713623046875,22966000,0.0,0.0
2021-04-06 00:00:00-04:00,44.19737428206094,44.66393717682581,43.70519270710736,44.265987396240234,18063000,0.0,0.0
2021-04-07 00:00:00-04:00,43.91285669814588,44.269640671521095,43.72897524404837,44.13698959350586,12074000,0.0,0.0
2021-04-08 00:00:00-04:00,44.641977067685865,44.641977067685865,43.922919680099845,44.41326904296875,18121000,0.0,0.0
2021-04-09 00:00:00-04:00,43.91194166436058,44.39771589975185,43.59540913732385,44.37759017944336,16614000,0.0,0.0
2021-04-12 00:00:00-04:00,44.08850388962501,44.40777939745744,43.78386463441423,44.247684478759766,23247000,0.0,0.0
2021-04-13 00:00:00-04:00,44.36936057645225,44.66393525314355,43.93847400695723,44.365699768066406,15281000,0.0,0.0
2021-04-14 00:00:00-04:00,44.13791004757175,44.752674597255336,43.47191162894002,43.664939880371094,18220000,0.0,0.0
2021-04-15 00:00:00-04:00,44.061975335294846,44.123266825616156,43.61736687148368,43.91194152832031,18370000,0.0,0.0
2021-04-16 00:00:00-04:00,43.95585592019102,44.074785078108526,43.61736899821875,43.80125045776367,16263000,0.0,0.0
2021-04-19 00:00:00-04:00,43.59449375603527,43.61919461348402,42.086851550750225,42.26524353027344,26319000,0.0,0.0
2021-04-20 00:00:00-04:00,42.08319602678237,42.267991826262204,41.58278199783571,41.83161926269531,19128000,0.0,0.0
2021-04-21 00:00:00-04:00,41.644996972103506,42.113392076902244,41.405309951079595,42.06307601928711,25947000,0.0,0.0
2021-04-22 00:00:00-04:00,41.6340042082816,42.186562838933334,41.07595960063562,41.63492202758789,27057000,0.0,0.0
2021-04-23 00:00:00-04:00,41.9441422636986,42.80042598975467,41.853574765792985,42.64307403564453,22890000,0.0,0.0
2021-04-26 00:00:00-04:00,42.724493428296704,43.34749393797557,42.40887520011299,43.166358947753906,18271000,0.0,0.0
2021-04-27 00:00:00-04:00,43.335598764696115,43.38682914268984,42.54518522433134,42.6631965637207,13267000,0.0,0.0
2021-04-28 00:00:00-04:00,42.573534655597356,42.62842583065955,41.72091197717877,42.00908279418945,15940000,0.0,0.0
2021-04-29 00:00:00-04:00,42.968754108592016,42.968754108592016,41.99354127769596,42.657711029052734,14650000,0.0,0.0
2021-04-30 00:00:00-04:00,42.05574970729573,42.14906367613782,41.51874158390097,41.734642028808594,19367000,0.0,0.0
2021-05-03 00:00:00-04:00,42.0594043828171,42.06764032853791,41.010092550872784,41.18025207519531,15098000,0.0,0.0
2021-05-04 00:00:00-04:00,40.91312229449013,40.9570345434736,40.00652262810136,40.667945861816406,23497000,0.0,0.0
2021-05-05 00:00:00-04:00,41.20495727663528,41.29918557911461,40.46943140930615,40.602996826171875,16388000,0.0,0.0
2021-05-06 00:00:00-04:00,40.600257648146574,41.08420331106875,40.23798414826709,41.03754806518555,13495000,0.0,0.0
2021-05-07 00:00:00-04:00,41.58735435790831,41.93407722232072,41.094258489137204,41.403472900390625,11712000,0.0,0.0
2021-05-10 00:00:00-04:00,41.01924264674309,41.032964569807746,39.86563792244357,39.89582824707031,25239000,0.0,0.0
2021-05-11 00:00:00-04:00,38.88038067396886,40.41363872075861,38.70198861829655,40.259033203125,17887000,0.0,0.0
